event_start, event_dt, event_stats[0], event_stats[1], event_stats[2]
2381091,185,10699,194370,3435657
2381300,26,763,33401,529306
2381336,186,10535,176887,3032632
2381547,27,754,32184,557035
2381584,185,10738,191915,3399741
2382181,7,315,2836,11277
2382396,4,1,8,26
2382410,16,30,233,910
2382608,6,233,2409,9403
2382837,13,47,387,1557
2383053,8,371,3957,14884
2383072,2,1,8,28
2383156,8,15,143,501
2383302,6,2,15,53
2383317,12,44,366,1478
2383402,8,96,1129,3783
2383546,6,628,7074,31610
2383649,7,4,32,119
2383809,15,644,6084,25092
2383894,8,86,958,3199
2384038,9,495,4940,22827
2384058,10,10,80,310
2384144,9,668,6467,24253
2384305,11,128,1142,4723
2384389,7,66,656,2291
2384532,10,680,7292,31030
2384556,5,9,74,253
2384781,6,32,261,993
2384798,12,20,157,633
2384882,6,167,1634,6036
2385025,9,546,6806,26922
2385129,8,342,4250,13623
2385275,4,5,40,136
2385290,13,129,1147,4635
2385376,8,126,1249,4598
2385519,8,243,2387,9355
2385540,8,6,49,198
2385626,2,1,7,25
2385734,5,107,897,3176
2385770,5,2,25,69
2385783,15,212,1897,8797
2385867,15,656,7211,28152
2386013,7,195,2008,7415
2386035,8,6,52,172
2386117,6,77,776,2477
2386278,11,258,2392,10796
2386360,10,132,1403,5238
2386506,8,292,3084,12075
2386530,6,1,7,39
2386611,5,12,97,353
2386751,5,2,17,60
2386771,11,51,429,1661
2386855,8,70,817,2689
2386999,8,447,4997,18129
2387020,10,36,289,1031
2387103,10,68,775,2323
2387268,5,6,50,184
2387347,8,48,494,1756
2387493,8,228,2284,8457
2387515,4,6,51,181
2387594,10,1373,18778,73523
2387757,12,65,566,2240
2387773,4,5,42,151
2387839,10,240,2183,8125
2388167,10,41,350,1240
2388180,13,97,874,3443
2388205,33,264,2452,14756
2388373,15,188,1753,7650
2388399,13,78,717,2606
2388418,12,118,1105,4855
2388440,18,79,787,3724
2388592,32,842,7340,29502
2388637,25,73,631,2806
2388800,14,623,5931,26040
2388826,13,35,277,1088
2388844,9,57,538,2192
2388870,14,54,532,2654
2389033,42,1321,12492,60843
2389087,5,15,138,518
2389104,5,78,666,2296
2389150,20,1783,28679,202053
2389272,20,514,4601,20685
2389305,20,98,818,3417
2389331,7,185,1982,8378
2389349,8,860,11875,71700
2389392,25,1779,24055,160345
2389530,12,1051,11629,74364
2389546,13,118,1045,4337
2389581,3,1,11,32
2389595,6,2,17,60
2389644,19,1568,18847,97075
2389766,19,1031,9304,49844
2389799,18,131,1063,4098
2389826,6,22,174,680
2389842,7,708,7055,34308
2389885,25,1828,28541,223435
2390023,27,931,8683,40440
2390057,3,2,15,52
2390074,3,2,14,51
2390089,4,2,15,53
2390134,22,1866,28637,212681
2390258,20,657,5394,23821
2390294,20,301,2708,11435
2390318,6,52,527,1771
2390336,7,712,7242,33298
2390378,26,1679,23615,164955
2390515,30,514,4553,17356
2390582,6,329,2710,9978
2390635,14,1800,32174,223884
2390752,19,316,2870,13162
2390784,19,137,1156,4743
2390812,7,178,1879,8203
2390828,8,754,10779,58858
2390872,25,1851,35771,287703
2391007,40,462,4161,15523
2391122,19,1733,24769,171306
2391245,20,1011,9444,47046
2391278,19,355,3243,12404
2391305,7,152,1513,6544
2391323,7,790,8759,46095
2391364,26,1699,21916,143210
2391496,18,539,5222,20272
2391518,22,220,2012,8950
2391615,22,1785,32853,235346
2391738,20,423,3960,17149
2391769,21,51,409,1658
2391799,6,135,1365,5386
2391814,8,91,690,2561
2391861,22,1797,24363,175225
2391991,45,1007,9036,36866
2392048,2,1,8,28
2392065,3,1,8,29
2392108,21,1781,26687,182104
2392231,20,607,5597,24587
2392265,17,68,588,2183
2392292,6,85,740,2912
2392311,6,637,6811,28698
2392354,23,1694,21038,119197
2392491,10,415,4770,19423
2392506,23,509,4491,18880
2392540,4,2,15,53
2392607,16,1600,19728,115909
2392726,19,1042,10347,48480
2392755,23,203,1776,7745
2392785,6,59,562,1932
2392801,8,651,5099,23712
2392845,26,1851,28377,210716
2392983,41,1663,14616,66368
2393033,3,1,6,30
2393050,6,53,414,1642
2393094,24,1585,25908,138371
2393218,15,38,328,1252
2393252,17,21,192,732
2393279,5,5,44,157
2393294,9,829,10640,66032
2393339,24,1715,23000,143659
2393470,17,703,8034,31689
2393490,23,291,2513,10887
2393529,1,1,7,25
2393542,7,104,850,3027
2393589,20,1776,26932,182469
2393712,20,652,6061,26858
2393743,20,50,391,1605
2393769,9,446,4619,20337
2393788,9,905,12153,70822
2393830,26,1735,19852,135288
2394042,122,4814,62952,719491
2394255,58,3296,54105,1042050
2394317,61,882,11403,97893
2394467,124,6107,75918,809191
2394682,58,4231,54141,703571
2394743,59,610,7894,74176
2394903,78,4953,79672,1503152
2395000,2,1,8,28
2395004,21,141,1352,6587
2395038,39,2050,47774,683845
2395154,24,1965,29421,428616
2395298,26,1965,42116,592178
2395396,83,4816,65385,939332
2395497,25,310,3222,15943
2395532,38,2229,54776,804112
2395645,77,3960,73361,1642926
2395745,6,3,29,95
2395775,43,2106,43405,584808
2395889,54,2945,53450,1133678
2395947,4,2,15,61
2395992,8,52,449,1558
2396002,12,90,816,3504
2396026,37,1924,47171,744630
2396138,79,3940,70951,1800386
2396230,15,350,3469,13204
2396267,44,1808,32451,403096
2396383,80,5031,75793,1189549
2396478,10,7,59,205
2396497,9,13,118,405
2396521,36,1850,45244,634883
2396631,80,4083,69284,1692292
2396723,4,3,25,92
2396729,9,2,16,54
2396743,9,24,269,900
2396762,42,2056,47747,771420
2396876,77,4805,69975,1015433
2396978,22,218,2242,8778
2397012,38,1932,49492,842351
2397124,79,3727,72235,1869071
2397217,13,22,192,797
2397239,2,1,8,29
2397253,44,1982,43473,708493
2397369,78,6321,77437,800866
2397469,7,10,80,313
2397484,9,269,2684,11678
2397505,38,2031,52211,739143
2397618,79,3870,65904,1506707
2397711,25,63,545,2132
2397747,44,2065,47138,820079
2397863,75,6314,91790,1164918
2397945,7,2,13,50
2397961,9,327,2667,9751
2397977,13,183,1889,8394
2397999,38,1975,56114,872418
2398111,80,3650,44457,469327
2398206,9,3,24,95
2398225,6,3,26,81
2398242,42,2076,49429,834473
2398355,80,5695,91647,1487117
2398462,2,1,7,26
2398467,13,528,5366,26383
2398491,39,1915,50823,820500
2398604,80,4169,69182,1557837
2398699,13,15,121,457
2398719,6,3,23,80
2398733,45,2369,51155,848136
2398849,46,3035,50296,741488
2398916,9,11,88,372
2398945,12,246,2064,8195
2398965,11,281,3073,13143
2398987,37,2063,50421,740383
2399098,79,3676,71129,1769516
2399198,4,2,16,57
2399212,10,274,2480,10925
2399237,3,1,9,30
2399244,27,1602,31738,437696
2399341,82,4664,69437,1116614
2399438,12,13,108,404
2399457,9,392,5191,24317
2399476,41,1870,55147,791223
2399591,80,4003,80162,2094027
2399687,14,136,1182,4168
2399704,7,17,147,506
2399719,46,2161,49623,854120
2400020,162,9443,147483,2808001
2400235,160,10369,174233,3381843
2400447,162,8930,137749,2656192
2400661,160,9882,169458,3274331
2400860,26,811,32229,535223
2400896,186,10061,172205,3069779
2401107,27,783,33671,563048
2401144,185,10902,188848,3338789
2401354,26,754,31818,516647
2401389,186,10586,178425,3155462
2401601,27,821,33770,562502
2401637,184,10462,177160,3286075
2401847,26,754,31709,515014
2401883,186,10208,172208,2976397
2402094,27,758,33053,550532
2402131,185,10646,195462,3496057
2402340,26,1285,37182,569820
2402376,186,10423,177343,3120063
2402587,27,758,33096,550360
2402624,186,10726,193631,3399371
2402834,26,894,31234,485869
2402869,186,10486,182839,3172275
2403081,26,1012,33685,583312
2403117,186,10739,192327,3507483
2403327,26,1285,38895,545964
2403363,186,10084,164929,2873749
2403574,27,1317,38661,583776
2403610,187,10505,195202,3448888
2403820,26,970,33535,553891
2403856,186,10423,174851,3050296
2404068,26,644,26948,410558
2404104,186,10238,194367,3474946
2404314,26,753,31894,506909
2404349,187,10589,181714,3113447
2404560,27,1096,34181,581782
2404597,187,10428,195017,3490189
2404807,26,741,32718,497026
2404842,187,10337,173981,3001772
2405054,27,1183,37177,580877
2405090,187,10422,199400,3512894
2405300,27,1394,38945,565777
2405336,187,10498,179480,3136157
2405548,26,793,34244,571935
2405583,187,9796,182644,3253623
2406180,6,230,1954,7456
2406194,6,7,59,208
2406218,6,2,22,75
2406410,12,7,52,188
2406606,8,415,4326,16652
2406645,6,27,240,841
2406834,8,35,310,1182
2406844,4,2,19,68
2407052,8,532,5767,22813
2407071,12,26,203,821
2407157,5,8,68,240
2407316,12,169,1467,6054
2407397,11,384,4279,17464
2407545,7,353,3698,13892
2407566,4,2,16,63
2407649,9,16,170,526
2407809,12,91,793,3373
2407892,9,244,2564,9824
2408037,10,369,3858,14809
2408059,3,1,9,28
2408139,11,83,795,2856
2408302,13,451,4110,18812
2408386,9,219,2414,9431
2408531,8,715,7087,30405
2408553,8,11,102,381
2408634,8,31,307,1088
2408797,10,31,256,945
2408879,9,621,6889,29897
2409025,7,138,1348,4925
2409046,4,2,20,65
2409128,7,35,279,993
2409287,14,218,1892,8256
2409374,8,36,314,1189
2409518,7,320,3375,12685
2409540,6,4,28,104
2409623,5,5,50,159
2409783,11,32,280,1062
2409866,9,142,1613,5822
2410012,5,119,1160,4100
2410034,2,1,7,34
2410115,6,8,85,296
2410258,9,50,406,1512
2410276,14,142,1214,5111
2410360,7,95,1034,3528
2410504,8,405,4171,16070
2410524,12,6,46,230
2410609,7,8,78,278
2410754,3,1,9,44
2410769,14,43,361,1461
2410854,6,18,184,637
2410997,8,362,3756,14326
2411019,10,8,72,240
2411102,4,1,7,26
2411262,11,284,2631,11388
2411277,4,4,28,102
2411346,9,969,11030,43771
2411492,5,258,2702,10137
2411595,7,161,1608,5335
2411739,6,11,84,305
2411757,11,80,701,3034
2411839,9,544,5758,21683
2412167,31,276,2308,9250
2412204,31,260,3177,28886
2412373,15,646,5750,25959
2412400,12,24,213,762
2412417,10,33,294,1144
2412443,14,120,1284,7196
2412591,27,505,4262,17828
2412620,5,1,8,34
2412631,8,10,73,320
2412649,13,109,1012,5041
2412799,14,63,539,2174
2412822,17,40,359,1357
2412844,8,92,802,3300
2412867,16,72,778,4347
2413034,34,537,4734,19999
2413089,1,1,10,30
2413148,22,1495,20258,101134
2413272,20,485,4312,18386
2413304,23,17,173,1137
2413332,5,18,163,641
2413395,22,1380,17015,92003
2413528,32,760,6486,28434
2413641,22,1287,14940,82813
2413765,21,421,3918,15741
2413809,5,6,47,174
2413825,7,370,3919,15878
2413843,4,17,114,451
2413888,21,1584,19095,117273
2414025,26,704,5846,26705
2414135,18,657,6736,29175
2414259,16,36,292,1187
2414291,20,124,1031,4193
2414319,5,2,22,107
2414336,6,208,1859,6596
2414381,21,1253,14681,69937
2414513,43,1421,14458,72588
2414568,3,4,31,114
2414628,22,1780,24932,167469
2414752,18,256,2235,10107
2414783,14,24,210,734
2414812,6,93,900,3938
2414827,9,792,8142,44629
2414872,24,1825,27518,193069
2415007,13,92,880,3067
2415025,23,486,4104,17274
2415078,4,9,74,264
2415123,21,1783,29573,198892
2415245,19,1249,11728,53984
2415279,17,158,1326,5479
2415324,5,341,2563,11357
2415365,25,2004,31323,244407
2415503,34,540,4607,18836
2415569,7,269,2175,8284
2415621,17,916,10169,48239
2415738,21,1287,15251,94854
2415768,20,390,3399,14889
2415798,6,52,486,1805
2415816,6,350,2859,11687
2415861,21,1793,22045,124917
2415996,10,249,2155,7972
2416010,25,326,2975,13354
2416047,4,4,38,139
2416064,4,388,3165,13357
2416107,23,1772,24260,165212
2416232,20,397,3608,16212
2416268,16,90,719,2992
2416291,7,37,339,1172
2416310,6,599,5885,23661
2416350,27,1680,20656,121833
2416487,31,746,6922,36501
2416520,6,2,13,51
2416558,4,297,2331,9083
2416604,20,1712,21722,131302
2416726,19,420,3560,16375
2416760,15,24,189,684
2416785,7,313,2777,11988
2416801,9,975,12880,78160
2416844,26,1685,26082,173198
2416970,4,1,7,25
2416980,42,1024,8834,44048
2417096,21,1797,33409,237518
2417218,18,200,1785,7774
2417248,18,163,1353,5545
2417278,7,120,1183,5031
2417295,7,559,5613,24443
2417338,25,1854,27484,201648
2417475,40,861,7631,34109
2417543,6,666,5775,25781
2417590,20,1764,24870,152155
2417711,20,992,9541,45538
2417747,20,488,4315,19894
2417772,6,136,1481,5466
2417788,7,840,10458,62375
2417832,25,1725,25947,151965
2418042,123,5161,69854,784502
2418256,124,4579,67920,1004129
2418468,58,4403,60605,664926
2418529,62,649,7917,73673
2418682,58,3828,55318,844589
2418743,61,1206,14835,132487
2418902,78,5127,79567,1300214
2418985,1,1,6,24
2418998,29,54,515,1896
2419039,38,2018,59730,895674
2419151,79,4555,79542,1646723
2419244,12,105,845,3228
2419266,7,16,170,617
2419280,44,2102,48019,822759
2419396,83,5189,86917,1478788
2419491,14,75,640,2536
2419511,9,230,2392,10089
2419532,38,1989,50635,757279
2419645,79,4083,74509,1445832
2419737,18,91,700,2805
2419760,2,1,8,29
2419773,45,2199,47745,761263
2419889,81,5219,73027,1110472
2419984,30,144,1260,4937
2420025,38,2150,53810,813993
2420138,80,3992,68863,1442901
2420236,7,7,59,238
2420268,43,2313,47861,705994
2420382,80,5935,96341,1534203
2420484,5,2,14,57
2420499,8,279,3043,14018
2420520,37,2009,49821,717004
2420631,83,3428,64540,1762016
2420723,17,60,535,2287
2420744,9,17,146,555
2420759,45,2107,48099,718542
2420875,82,5799,82896,1095821
2420972,16,121,1088,4174
2420991,11,271,2774,13361
2421011,39,2104,50929,783725
2421124,81,4614,77554,1727174
2421220,8,3,23,95
2421254,44,2225,50501,809312
2421369,82,5120,87885,1424580
2421466,28,470,4644,21471
2421506,37,1898,52725,863058
2421618,80,3842,75521,1992459
2421711,15,331,2932,11837
2421733,7,4,31,138
2421746,45,2141,45959,698510
2421863,79,5333,91202,1486001
2421958,12,22,165,635
2421975,14,257,2754,11924
2421998,39,1942,56487,895033
2422111,78,4210,77905,2022038
2422205,13,31,266,980
2422241,43,1899,48565,772764
2422356,78,5229,72414,1042592
2422453,14,112,1253,4779
2422471,8,85,799,3304
2422493,37,1902,48043,790336
2422605,80,3838,76171,1895168
2422705,8,13,125,474
2422719,8,48,400,1470
2422734,44,2205,49717,739785
2422850,78,5174,87632,1551809
2422949,10,10,79,296
2422964,11,635,6151,26622
2422986,38,2371,54024,807627
2423097,85,3930,74209,1909183
2423191,13,59,529,2183
2423211,5,3,22,80
2423229,42,2044,46430,753117
2423342,78,5216,94226,1775222
2423438,15,270,2449,10038
2423457,11,348,4038,19976
2423479,38,2222,56170,817223
2423591,80,3907,73357,1696106
2423685,12,8,65,307
2423704,3,1,7,25
2423721,44,2121,50740,843434
2424021,161,9215,142895,2774806
2424234,161,10033,168437,3232014
2424447,161,8884,135311,2583868
2424661,160,10191,173820,3391923
2424860,27,750,32601,530215
2424896,186,10574,176084,3081512
2425108,26,754,33315,544286
2425144,186,10808,197865,3506631
2425354,26,1274,35953,554738
2425389,187,10350,175822,2931967
2425600,27,1406,38743,603085
2425637,187,10372,190493,3441058
2425847,26,1362,40131,552676
2425883,186,10899,185169,3186131
2426094,27,1403,41172,613618
2426130,187,10213,203736,3560919
2426341,25,1248,35972,543087
2426376,187,10488,177543,3118848
2426587,27,1243,36308,564158
2426624,187,10763,198671,3416322
2426834,26,746,29955,508868
2426869,187,10454,187015,3192849
2427081,27,965,33770,573517
2427117,187,10278,193786,3475354
2427327,26,1155,36549,538960
2427363,187,10326,176936,3111106
2427574,27,1243,37789,598139
2427610,187,10581,197166,3482565
2427821,26,789,31303,531491
2427856,187,10654,182657,3198902
2428067,27,970,34725,576093
2428104,186,10884,205072,3488930
2428314,26,830,31955,526871
2428349,187,10734,188297,3103507
2428561,26,1267,37148,572761
2428597,187,10483,198261,3494371
2428807,26,1035,34983,542354
2428843,187,10400,176455,3095633
2429054,27,1218,39361,590683
2429092,185,10412,192280,3417635
2429301,26,777,32798,541902
2429336,187,10367,177343,3100930
2429547,28,1399,38158,603388
2429584,187,10667,197570,3429222
2430181,8,328,3125,11293
2430223,2,4,39,126
2430409,6,22,194,698
2430608,6,300,2803,10755
2430836,15,46,404,1921
2431052,8,356,3565,14531
2431156,8,66,638,2173
2431318,11,201,1943,7504
2431402,7,284,3060,10238
2431546,9,342,3534,14684
2431566,9,25,210,784
2431616,2,1,9,29
2431649,10,133,1207,4422
2431809,12,247,2268,10969
2431895,9,145,1462,5852
2432039,8,562,5571,23358
2432059,6,8,75,277
2432147,6,14,131,457
2432304,11,181,1604,7077
2432387,8,42,385,1438
2432532,8,188,1758,6574
2432547,15,79,632,2335
2432636,8,62,594,2039
2432796,13,111,1024,3902
2432882,6,25,301,943
2433026,9,750,8578,37032
2433128,9,172,1591,5617
2433274,5,41,361,1267
2433291,10,4,36,208
2433376,7,233,2539,8738
2433519,8,244,2541,9898
2433623,10,327,3297,12176
2433768,5,87,669,2466
2433785,11,21,176,721
2433867,9,72,722,2558
2434012,7,719,8011,32985
2434034,6,4,32,106
2434117,10,53,512,1771
2434278,12,57,480,1982
2434361,7,73,705,2518
2434506,8,158,1577,5442
2434524,10,4,39,121
2434611,7,33,332,1028
2434755,4,32,293,962
2434772,11,41,338,1329
2434854,9,507,5468,20233
2434999,9,512,5567,21864
2435104,9,8,64,230
2435247,5,1,7,32
2435263,14,73,639,2443
2435348,8,184,1843,7143
2435493,8,376,4205,15712
2435511,14,42,359,1341
2435596,11,30,271,1004
2435757,15,71,613,2596
2435839,9,119,1266,4823
2436163,35,1248,10758,46133
2436204,34,230,2252,11360
2436373,13,51,425,1706
2436399,12,45,378,1502
2436417,13,17,140,575
2436441,14,177,1884,10230
2436590,14,723,7374,38691
2436606,19,195,1705,6838
2436631,31,404,4060,20506
2436800,15,280,2506,11622
2436826,13,76,655,2605
2436844,16,63,595,2506
2436866,17,67,639,3387
2437036,36,384,3300,14288
2437089,2,1,7,26
2437104,3,2,16,57
2437149,21,1714,23477,143879
2437273,18,180,1584,6891
2437303,20,207,1690,7283
2437332,6,62,612,2328
2437346,9,295,2857,11001
2437395,22,1829,31293,227188
2437526,31,990,10755,59831
2437597,4,3,28,107
2437642,21,1624,20125,117988
2437765,19,1214,12250,63354
2437800,15,46,369,1477
2437826,5,2,17,82
2437842,7,669,6256,26153
2437886,24,1036,11112,60452
2438025,10,22,196,901
2438044,10,2,17,115
2438139,17,964,11050,52106
2438259,19,796,7483,33223
2438292,19,157,1358,5488
2438318,6,11,101,323
2438335,7,914,10863,74591
2438378,25,1864,32268,262044
2438514,15,925,8391,37121
2438531,24,265,2215,9067
2438630,20,1793,31324,237562
2438752,21,255,2248,10066
2438782,14,10,75,286
2438812,5,44,398,1450
2438830,6,611,5511,24144
2438872,25,1851,26727,206751
2439008,29,577,5741,21889
2439075,7,735,9169,39802
2439121,22,1886,30986,235682
2439244,21,850,7387,30890
2439278,19,415,3746,17830
2439305,6,41,373,1374
2439322,7,717,7949,53950
2439367,24,1795,25768,187431
2439525,5,1,12,56
2439620,17,1009,11861,55797
2439739,20,906,9042,36593
2439771,17,116,953,4282
2439798,6,157,1688,7031
2439814,6,63,538,1994
2439861,22,1209,12521,65033
2439991,45,506,4460,20792
2440063,5,645,6223,26876
2440110,20,1629,22549,135341
2440230,22,782,7027,32340
2440266,17,46,385,1487
2440292,6,71,650,2506
2440308,6,587,5380,20220
2440352,25,1712,23827,148451
2440489,11,62,496,2036
2440505,22,333,2841,11715
2440542,1,1,6,24
2440556,6,172,1459,5567
2440599,24,1799,25875,183879
2440726,19,1101,10262,42043
2440756,26,161,1374,6120
2440785,6,88,816,3124
2440803,6,714,8347,48782
2440845,25,1849,34132,279705
2440972,5,1,9,34
2440982,33,601,5005,22061
2441052,3,20,162,572
2441100,17,1606,21265,111627
2441219,19,413,3655,16272
2441250,20,107,893,3467
2441278,7,210,2154,9434
2441295,7,565,5942,22644
2441339,25,1913,30643,206557
2441463,43,1609,14912,72349
2441528,2,3,25,89
2441543,4,8,60,214
2441586,23,1798,31004,238991
2441712,21,887,7957,40774
2441744,18,203,1722,7184
2441772,6,90,854,3356
2441789,8,493,5446,17949
2441830,27,1753,23319,175531
2442039,125,5441,67166,739453
2442255,57,3484,53707,915421
2442317,63,865,10145,84274
2442468,125,5470,67583,764909
2442682,57,3096,50412,994067
2442742,62,966,11152,94429
2442902,81,4968,78139,1447083
2443003,8,20,167,607
2443039,38,1908,46893,665643
2443153,79,4549,76858,1708701
2443245,13,59,503,2047
2443279,46,2113,45807,751614
2443396,79,5345,94233,1587169
2443492,15,81,715,2918
2443513,10,9,77,285
2443532,39,2021,51621,843485
2443645,80,4441,70116,1495711
2443743,6,1,10,30
2443760,6,4,31,108
2443774,43,1849,36723,567748
2443889,78,5045,78062,1367020
2443989,11,254,2524,10121
2444002,11,77,701,2816
2444028,36,1997,52979,822213
2444138,79,4065,73073,1944592
2444271,40,2227,41750,549386
2444383,81,5186,82017,1232539
2444484,7,29,262,1011
2444499,9,118,1091,4354
2444518,39,1957,49059,700965
2444631,79,3901,72425,1817781
2444725,11,68,626,2644
2444762,42,2149,47996,730410
2444875,78,3917,58220,1130525
2445027,24,1871,39504,512080
2445124,43,1988,53034,1586054
